id,name,error_tries,discovering_tries,uuid,timestamp,timestamp_s,duration,host,source,current_status,outgoing,incoming,degree,pages
14933,mvp2ueujoqjrbiw2uqlc2e5ikuhoujksfq2nhiqdgreprwbv3hea.b32.i2p,1,655,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-26 15:36:08,2019-07-26 01:32:16,42356.13333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
15092,bcdxkhp5tq2kw4kzumn4yocblarqyqlrlswt7f7ynjwqy6y2x7cq.b32.i2p,1,39,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-27 02:05:49,2019-06-28 20:40:22,2554.55,i2pProjectM3,FLOODFILL,FINISHED,10,0,0,28
15126,yk6qmz53f3gtobymjwk2n5ja7avshv75brs7kdcpzlasgpvmiaia.b32.i2p,1,19,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-27 02:06:20,2019-06-28 00:42:02,1355.7,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
15514,e2edv2paumlwwtqq2zvbgkuaw4vmvbmrecjguw7r55c5anpufnlq.b32.i2p,1,95,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-28 02:10:07,2019-07-02 10:01:10,6231.05,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,397
15585,wipedvspi755caxyqcbbmpb4ziqt2h4g6gslygdofdk7p5sv4mha.b32.i2p,1,39,91f2d422-7e07-11e9-8770-080027530170,2019-06-28 05:45:25,2019-06-29 23:55:31,2530.1,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,55
15626,5nx5neablwd6nkfuatfalo4e7bedvf2u7gixwqz2okazx52mlxvq.b32.i2p,1,435,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-28 08:26:16,2019-07-18 00:59:26,28353.166666666668,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
15687,z5ugarjkwk7bgxo6nmswd7plmohuzrcgpk2fuy44ks3drj6sd42q.b32.i2p,1,8,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-28 12:06:03,2019-06-28 21:42:28,576.4166666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
15692,kbfvhv7vrvkabwbrebtdqq3w6vhcsz5qg4fyd2cao2u27yui45ja.b32.i2p,1,8,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-28 12:35:37,2019-06-28 20:33:14,477.6166666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
15786,2gdiuf62gzjtly35253i4dprik7uoze5mjnupvhq74malzm5djma.b32.i2p,1,25,91f2d422-7e07-11e9-8770-080027530170,2019-06-28 20:40:28,2019-06-29 23:35:41,1615.2166666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,41
15790,3tsnic66q3iz4hvgvcpugtzy3lobdqjnnh3affu3wnqrwinharrq.b32.i2p,1,73,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-28 21:10:08,2019-07-02 05:18:47,4808.65,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
15901,xzdhmsewrhmjqpf5djuhm7cxfohzjqwcs5ur6qb7mtj3uyhtzjja.b32.i2p,1,20,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-29 02:10:30,2019-06-29 23:42:02,1291.5333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
15927,s5b7l3hzs3ea535vqc5qe2ufnutyxzd63ke5hdvnhz24ltp3pjla.b32.i2p,1,67,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-29 02:31:14,2019-07-02 03:45:14,4394.0,i2pProjectM3,FLOODFILL,FINISHED,1,0,0,12
15932,4dtmst57pvlci4om7s4d44cvojj6lfaue5r64au7vkkeyupotepq.b32.i2p,1,212,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-29 02:35:38,2019-07-08 13:08:59,13593.35,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
15981,kswi6z7zbrfd2umrhi2s46zfdwk4ytkwevuojqbooadzg3dunsga.b32.i2p,1,80,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-29 04:40:42,2019-07-02 17:50:54,5110.2,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,16
16022,ehqs3q5cywenicdauytjxuoovkquojzbkb6tufgvizs4irb33mlq.b32.i2p,1,36,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-29 07:36:30,2019-07-01 00:19:13,2442.7166666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
16110,tuzlycx4hi3dsv2xst5wegise3dx4t522foyms43aohjusjpg74q.b32.i2p,2,67,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-29 12:50:56,2019-07-02 11:57:32,4266.6,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
16185,jg3vchryfuxnmhj3sj2elcnvlgpjw5lkkxjbduucqvbmhs6akqoq.b32.i2p,1,4,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-29 19:15:56,2019-06-29 23:05:30,229.56666666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,17
16221,5ypxuqf2ufqdsf3ejv5xwrgwatjxf2uw7tyxz2av44pka4w3pvza.b32.i2p,1,23,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-29 21:55:25,2019-07-01 10:05:22,2169.95,i2pProjectM3,FLOODFILL,FINISHED,50,0,0,801
16578,w6sq7hnuqz66r4de7bpmaza2fil2ilau3khivirkkur7gcbx4dwa.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-01 00:06:09,2019-07-01 00:45:31,39.36666666666667,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
16704,qekhzdwk6liytakhzrup5eemiavyl24pnrkbocg2marfzv4qyhwa.b32.i2p,2,23,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-01 02:36:04,2019-07-02 04:41:24,1565.3333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,78
16860,cl3j2zxhpw6u6jevny45i557ojhwfxn4g375nnuqhy6lp27mry2q.b32.i2p,2,629,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-01 12:00:32,2019-07-30 14:19:08,41898.6,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,19
16983,7ts6g5c7jbddp23iycfmvv43sjorludqy2ldrzuhufp64hbzsxwq.b32.i2p,1,631,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-01 20:15:39,2019-07-31 00:55:37,42039.96666666667,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,7
17059,onh62ijqpgq3pr6wuzhbl7yc4iqlpafj2zkxgcnlq77ynepa4wjq.b32.i2p,1,37,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-02 01:55:27,2019-07-03 17:10:24,2354.95,i2pProjectM1,FLOODFILL,FINISHED,6,0,0,8
17125,qx2x3y66begiyc4s5urrhbj4olciy3b5eum3h5d4324vi4patnaa.b32.i2p,1,614,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-02 02:06:34,2019-07-30 13:04:16,40977.7,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,2
17196,qqcjvy47jrtin6v4cws5zan7wafaljmzjubtyprwjk4iqv4d4igq.b32.i2p,1,616,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-02 03:10:49,2019-07-30 16:11:16,41100.45,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
17262,idjg4ns25ye3zazlnyhbrsz563bkcs5w6ambr65ld6s2q5ymbrya.b32.i2p,1,6,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-02 07:00:18,2019-07-02 12:43:09,342.85,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,4
17406,sxjuy34ptfdsbnljau7mqa6zf7ki2ci3gwo4hadej33l4lr4ntwa.b32.i2p,1,7,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-02 16:10:15,2019-07-02 22:54:09,403.9,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
17470,hq7dmpb5czepu36t4zzqvfiudlwok4c255t4nexadkdiugx3r2tq.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-02 20:45:59,2019-07-02 21:00:40,14.683333333333334,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,18
17476,pfqln56nficmc62edkdmri6vw57o2aw2e7zfziqecbn347b3ktoq.b32.i2p,1,2,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-02 21:02:01,2019-07-02 22:52:21,110.33333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,2
17737,6e4jlw7dnm5mmp7x2m3gvlhobygk2lg6kveeav4fsh3talpphfta.b32.i2p,1,258,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-03 07:55:33,2019-07-15 01:36:17,16900.733333333334,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
17794,cwdgiq2isovdxxa2pvnuxnykctkb2tzxmlkeyzydibygsp3nq3kq.b32.i2p,1,594,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-03 10:45:22,2019-07-30 22:08:34,39563.2,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
18006,z5fbuhmuyytymqpd2hh4riycm2nqqku75p3d245n4tbdnnnsppuq.b32.i2p,1,576,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-03 22:02:33,2019-07-30 14:08:45,38406.2,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
18063,wrr4iylpywnnhas4lcxnaqzsww2ul67n7rznre24gq5ec663fdzq.b32.i2p,1,5,91f2d422-7e07-11e9-8770-080027530170,2019-07-04 01:45:15,2019-08-02 16:11:23,42626.13333333333,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
18218,mx5vyoqhg77yuhthwznsxrepjsemq4uwitx4lxdzetk36ryl5rla.b32.i2p,1,2,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-04 04:21:20,2019-07-04 06:48:08,146.8,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,14
18250,upuchnpvp5xhemocx5fzf3imsdhnmwqku7wlv7z6d5sf24pbp7ga.b32.i2p,1,5,91f2d422-7e07-11e9-8770-080027530170,2019-07-04 06:25:05,2019-08-02 16:13:27,42348.36666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,30
18264,tgtphg4wsipkb4r2hdzefhjbe2xgplqjnlad2dsudbz6awwibtuq.b32.i2p,1,6,91f2d422-7e07-11e9-8770-080027530170,2019-07-04 07:20:06,2019-08-02 16:56:53,42336.78333333333,i2pProjectM4,FLOODFILL,FINISHED,8,0,0,34
18560,zsb23qlrhmincko4esgg557iuahgxuaclbhaqiekf4432kth6fda.b32.i2p,1,16,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-04 22:25:34,2019-07-05 17:51:24,1165.8333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
18604,jvn6uw4n5lhvi25qmybhsxpxpxwc7iqw6isqdouwujof6bdsrkva.b32.i2p,1,4,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-05 01:26:35,2019-07-05 04:49:11,202.6,i2pProjectM1,FLOODFILL,FINISHED,1,0,0,1
18681,jriljlhrzwqftrqwdrxi3g42b26pn6qun4lflfocc4txsieed32a.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-05 02:06:28,2019-07-05 02:27:21,20.883333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,6
18892,tjeoemradehoss4o4mw36ytolmvyp6avy7rfos7awcadblbsj4gq.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-05 10:01:41,2019-07-05 10:17:28,15.783333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,2
18936,ywxo662ywusjpuy3ikfkpbzessoqzpo3zvykpgmc2kiajkpo3qhq.b32.i2p,1,5,91f2d422-7e07-11e9-8770-080027530170,2019-07-05 14:00:13,2019-08-02 15:13:16,40393.05,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,6
18966,5qjtxx76fe4rjayrvcm5kkyc4klrfibnemipuw7kzkrhiwrkc3aq.b32.i2p,1,134,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-05 16:25:13,2019-07-11 14:39:43,8534.5,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,78
19043,iox4yadlg45c7ufx7325vdf4ftvqtvxakzmwq3lpdtrnmprn6ooa.b32.i2p,1,5,91f2d422-7e07-11e9-8770-080027530170,2019-07-05 22:00:04,2019-08-02 17:29:04,40049.0,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
19203,ce6l44q65stv2r6uww6lbwzln7yixziia7izwpsezhengp7h37yq.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-06 02:16:58,2019-07-06 02:54:51,37.88333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
19260,nq5ivptsnoyknndhr6ixgmle5prj2yohxvoiw3ym7ss6ryo62gqq.b32.i2p,1,3,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-06 05:16:52,2019-07-06 11:40:05,383.21666666666664,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
19495,gz4tgsdwxseit222ubassq4nvhb32aimdo7yxoka7xgjpq3asyya.b32.i2p,1,536,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-06 16:40:54,2019-07-31 12:36:00,35755.1,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,8
19525,a7c5a6eqtzexsev7h5joxvuln3klaxiwkv4iuxtp3mlndk6dvoua.b32.i2p,1,5,91f2d422-7e07-11e9-8770-080027530170,2019-07-06 18:40:10,2019-08-02 17:10:26,38790.26666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
19586,uvl7p2u4kxoo3nqov5ll3oujyvy4qxaxjhc5qidfsayaxzpwysrq.b32.i2p,1,166,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-06 22:42:56,2019-07-14 13:40:11,10977.25,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
19705,tjtcervddo6xi2krj76kvnxg3vsgyteuf4avwjy5mho6bqltv7dq.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-07-07 02:10:06,2019-08-02 11:17:48,37987.7,i2pProjectM4,FLOODFILL,FINISHED,10,0,0,20
19719,53cbxvlzyh36mzdx6kfz5qwoo7w6cn5cc4oj36wtnwq2xnwjhvzq.b32.i2p,1,604,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-07 02:25:32,2019-08-03 01:27:00,38821.46666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
19732,ah3mshdhkvp64y7nd4rwhvcxel2mjkgirixfyji6s7zykz2qir5a.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-07-07 02:35:06,2019-08-02 12:43:26,38048.333333333336,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,19
19767,vthumgmniwvac2wcrjui2heaxpb7cuty46ovt4mvf5ontwusfima.b32.i2p,2,3,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-07 04:10:14,2019-07-07 07:05:22,175.13333333333333,i2pProjectM1,FLOODFILL,FINISHED,1,0,0,13
19826,inlnirb6yg4ueeqd6cypn45wf6wd34hkjjeq23mqkkfgocqdu75a.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-07 07:35:09,2019-07-07 08:33:36,58.45,i2pProjectM1,FLOODFILL,FINISHED,1,0,0,8
19834,4vvsv7x2zurmhr3kinlzda2a3cb7jk6l22vmjp7vfl4cuv5awc4a.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-07-07 08:05:04,2019-07-07 10:54:18,169.23333333333332,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,117
19967,ui6vb2oubjxeljsyfbp6git6ckhdtukd6ewwl5pgjztplw4pweba.b32.i2p,1,1,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-07 15:41:02,2019-07-07 16:23:05,42.05,i2pProjectM3,FLOODFILL,FINISHED,13,0,0,26
20064,is4uxg6fgruhaxcq2faaz3ctp42rq625s5pq54vc4hnucb7kjw5a.b32.i2p,1,10,91f2d422-7e07-11e9-8770-080027530170,2019-07-07 21:40:03,2019-08-02 22:31:31,37491.46666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
20143,fbdd4syj2v52x5zord67av2xclmjsg6bc6xdvrqmvqkyd3whij6q.b32.i2p,1,492,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-08 02:07:35,2019-07-30 21:23:29,32835.9,i2pProjectM2,FLOODFILL,FINISHED,1,0,0,57
20155,axwknmcekztfi6g6pkslklk27yfhfeecaqntdv5w5lwrnevvpkeq.b32.i2p,1,140,8dc195e6-7e07-11e9-af84-0800270851f6,2019-07-08 02:07:40,2019-07-14 12:07:36,9239.933333333332,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
20307,53wbvlmem4aet4d4kfr4me7m42mcusdkigwq5z44eja7aquz3t2q.b32.i2p,1,3,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-08 08:56:06,2019-07-08 11:08:56,132.83333333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
20527,gikel7acawmi6cpk7bfkbtivqqu4khqflzizybhtu73rpt54kw2a.b32.i2p,1,478,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-08 23:05:57,2019-07-31 00:55:37,31789.666666666668,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,5
20572,qizvxb6uovc2vjy4l7fofpchi6e67s3ugxln5pqupxjezh7jvrvq.b32.i2p,1,471,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-09 02:00:46,2019-07-30 19:48:32,31307.766666666666,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
20708,n73wayfcdgcw7rz254uzjtgnltd7r3xelakbhzrvtfozhjf2xuma.b32.i2p,1,517,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-09 04:11:20,2019-08-02 08:04:00,34792.666666666664,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,324
20819,2jj2ikxixz372qzxcdmgkwpzu6kek3mjsvwtzctdkapacfg2epzq.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-07-09 10:40:42,2019-07-09 11:19:43,39.016666666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
20884,ehi53kfgqcphh3mt5azztpra6t76fbbowbphnykrw75srgdfkm7a.b32.i2p,1,453,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-09 14:50:06,2019-07-30 15:29:27,30279.35,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,28
20923,jf564tb44eh7ecfznmqlcuhftsgmpw4llmehnwqhbibwhwuiybqa.b32.i2p,1,481,8b27a12c-7e07-11e9-ab7e-080027b13a52,2019-07-09 17:21:20,2019-07-31 21:02:53,31901.55,i2pProjectM2,FLOODFILL,FINISHED,0,0,0,1
21041,lcqfotdtdph6dy2tumr5zm4i65lxupkock7uaetitlzjc3szayyq.b32.i2p,2,16,91f2d422-7e07-11e9-8770-080027530170,2019-07-10 00:30:05,2019-08-03 02:34:55,34684.833333333336,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
21067,7etudb75nhe6vxslitptjlwrnbybdshvzxnweuiepsxbbkkxy5ka.b32.i2p,1,3,91f2d422-7e07-11e9-8770-080027530170,2019-07-10 02:00:04,2019-08-02 13:14:48,33794.73333333333,i2pProjectM4,FLOODFILL,FINISHED,2,0,0,4
21084,62bm7v3hshk2qmgn7fnbbrcwocouaad3f6excdpk7wkcwsxuju6q.b32.i2p,1,3,91f2d422-7e07-11e9-8770-080027530170,2019-07-10 02:05:03,2019-08-02 13:22:09,33797.1,i2pProjectM4,FLOODFILL,FINISHED,13,0,0,22
21171,vlsnlpd4nwegm6hcboivoajffslwobujgwp7nswukb5az5wrhaca.b32.i2p,1,136,91f2d422-7e07-11e9-8770-080027530170,2019-07-10 02:20:04,2019-08-08 07:06:34,42046.5,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
